,href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
390,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1335,english391,female,"['florida,', 'usa']",english,['none'],"['84,', 'female', '']",0.0,naturalistic,['usa'],84.0,84.0
391,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1336,english392,male,"['virginia,', 'usa']",english,['none'],"['62,', 'male', '']",0.0,naturalistic,['usa'],62.0,62.0
392,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1337,english393,female,"['columbia,', 'usa']",english,"['french', '']","['58,', 'female', '']",0.0,naturalistic,['usa'],58.0,58.0
393,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1339,english394,female,"['carolina,', 'usa']",english,['none'],"['82,', 'female', '']",0.0,naturalistic,['usa'],82.0,82.0
394,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1340,english395,male,"['virginia,', 'usa']",english,['none'],"['39,', 'male', '']",0.0,naturalistic,['usa'],39.0,39.0
395,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1341,english396,female,"['virginia,', 'usa']",english,['none'],"['48,', 'female', '']",0.0,naturalistic,['usa'],48.0,48.0
396,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1342,english397,female,"['carolina,', 'usa']",english,['none'],"['76,', 'female', '']",0.0,naturalistic,['usa'],76.0,76.0
397,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1343,english398,female,"['carolina,', 'usa']",english,['none'],"['83,', 'female', '']",0.0,naturalistic,['usa'],83.0,83.0
398,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1345,english399,female,"['georgia,', 'usa']",english,['none'],"['80,', 'female', '']",0.0,naturalistic,['usa'],80.0,80.0
399,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1348,english400,female,"['wight,', 'uk']",english,['none'],"['59,', 'female', '']",0.0,naturalistic,['canada'],55.0,59.0
400,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1349,english401,male,"['lucerne,', 'switzerland']",english,['none'],"['26,', 'male', '']",0.0,naturalistic,['australia'],26.0,26.0
401,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1350,english402,female,"['canberra,', 'australia']",english,['none'],"['26,', 'female', '']",0.0,naturalistic,['australia'],26.0,26.0
402,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1351,english403,female,"['sydney,', 'australia']",english,['none'],"['29,', 'female', '']",0.0,naturalistic,['australia'],29.0,29.0
403,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1352,english404,male,"['windsor,', 'australia']",english,"['italian', 'japanese', '']","['29,', 'male', '']",0.0,naturalistic,['australia'],29.0,29.0
404,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1353,english405,female,"['geelong,', 'australia']",english,"['german', 'indonesian', '']","['32,', 'female', '']",0.0,naturalistic,"['australia,', 'usa']",30.0,32.0
405,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1358,english406,female,"['florida,', 'usa']",english,['none'],"['24,', 'female', '']",0.0,naturalistic,['usa'],24.0,24.0
406,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1360,english407,male,"['ontario,', 'canada']",english,"['maltese', '']","['47,', 'male', '']",0.0,naturalistic,['canada'],47.0,47.0
407,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1361,english408,male,"['california,', 'usa']",english,"['spanish', '']","['64,', 'male', '']",0.0,naturalistic,['usa'],64.0,64.0
408,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1362,english409,female,"['maitland,', 'australia']",english,"['french', '']","['60,', 'female', '']",0.0,naturalistic,['australia'],60.0,60.0
409,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1363,english410,male,"['new', 'zealand']",english,['none'],"['35,', 'male', '']",0.0,naturalistic,"['New', 'Zealand,', 'Australia']",35.0,35.0
410,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1371,english411,female,"['columbia,', 'usa']",english,"['spanish', '']","['26,', 'female', '']",0.0,naturalistic,['usa'],26.0,26.0
411,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1372,english412,female,"['columbia,', 'usa']",english,"['german', '']","['31,', 'female', '']",0.0,naturalistic,['usa'],25.0,31.0
412,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1373,english413,female,"['england,', 'uk']",english,['none'],"['20,', 'female', '']",0.0,naturalistic,['uk'],20.0,20.0
413,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1374,english414,female,"['island,', 'usa']",english,['none'],"['30,', 'female', '']",0.0,naturalistic,['usa'],30.0,30.0
414,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1375,english415,male,"['island,', 'usa']",english,['none'],"['32,', 'male', '']",0.0,naturalistic,['usa'],32.0,32.0
415,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1377,english416,male,"['sydney,', 'australia']",english,"['portuguese', '']","['34,', 'male', '']",0.0,naturalistic,"['australia,', 'usa']",20.0,34.0
416,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1380,english417,female,"['wales,', 'uk']",english,"['german', '']","['20,', 'female', '']",0.0,naturalistic,['uk'],20.0,20.0
417,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1384,english418,male,"['arlington,', 'virginia']",english,['none'],"['29,', 'male', '']",0.0,naturalistic,['usa'],29.0,29.0
418,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1385,english419,male,"['ohio,', 'usa']",english,"['german', 'gaelic', '']","['27,', 'male', '']",0.0,naturalistic,['usa'],27.0,27.0
419,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1387,english420,male,"['new', 'zealand']",english,['none'],"['21,', 'male', '']",0.0,naturalistic,"['new', 'zealand']",21.0,21.0
420,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1388,english421,male,"['landstuhl,', 'germany']",english,"['french', 'mandarin', '']","['38,', 'male', '']",0.0,naturalistic,['usa'],25.0,38.0
421,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1390,english422,male,"['york,', 'usa']",english,"['spanish', '']","['31,', 'male', '']",0.0,naturalistic,['usa'],31.0,31.0
422,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1395,english423,female,"['maryland,', 'usa']",english,"['spanish', 'german', 'italian', '']","['24,', 'female', '']",0.0,naturalistic,['usa'],24.0,24.0
423,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1409,english424,male,"['virginia,', 'usa']",english,['none'],"['75,', 'male', '']",0.0,naturalistic,['usa'],75.0,75.0
424,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1410,english425,male,"['virginia,', 'usa']",english,['none'],"['31,', 'male', '']",0.0,naturalistic,['usa'],31.0,31.0
425,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1411,english426,female,"['carolina,', 'usa']",english,['none'],"['30,', 'female', '']",0.0,naturalistic,['usa'],30.0,30.0
426,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1412,english427,female,"['pennsylvania,', 'usa']",english,['none'],"['68,', 'female', '']",0.0,naturalistic,['usa'],68.0,68.0
427,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1413,english428,female,"['carolina,', 'usa']",english,['none'],"['55,', 'female', '']",0.0,naturalistic,['usa'],55.0,55.0
428,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1416,english429,female,"['pennsylvania,', 'usa']",english,"['german', '']","['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,19.0
429,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1419,english430,female,"['melbourne,', 'australia']",english,['none'],"['23,', 'female', '']",0.0,naturalistic,['australia'],23.0,23.0
430,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1423,english431,female,"['wisconsin,', 'usa']",english,"['german', '']","['23,', 'female', '']",0.0,naturalistic,['usa'],23.0,23.0
431,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1428,english432,female,"['dublin,', 'ireland']",english,"['french', 'spanish', '']","['22,', 'female', '']",0.0,naturalistic,['ireland'],21.0,22.0
432,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1430,english433,female,"['michigan,', 'usa']",english,['none'],"['32,', 'female', '']",0.0,naturalistic,['usa'],32.0,32.0
433,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1469,english434,male,"['kansas,', 'usa']",english,"['german', '']","['24,', 'male', '']",0.0,naturalistic,['usa'],24.0,24.0
434,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1471,english435,female,"['california,', 'usa']",english,"['japanese', '']","['20,', 'female', '']",0.0,naturalistic,['usa'],17.0,20.0
435,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1475,english436,female,"['the', 'bahamas']",english,['none'],"['19,', 'female', '']",0.0,naturalistic,"['the', 'bahamas']",19.0,19.0
436,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1477,english437,male,"['ohio,', 'usa']",english,"['french', 'italian', '']","['21,', 'male', '']",0.0,naturalistic,['usa'],21.0,21.0
437,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1492,english438,female,"['texas,', 'usa']",english,['none'],"['20,', 'female', '']",0.0,naturalistic,['usa'],20.0,20.0
438,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1493,english439,female,"['columbia,', 'canada']",english,['none'],"['18,', 'female', '']",0.0,naturalistic,['canada'],18.0,18.0
439,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1502,english440,female,"['scotland,', 'uk']",english,"['spanish', '']","['22,', 'female', '']",0.0,naturalistic,['scotland'],22.0,22.0
440,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1524,english441,female,"['illinois,', 'usa']",english,"['french', '']","['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,19.0
441,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1528,english442,male,"['york,', 'usa']",english,"['french', 'spanish', '']","['23,', 'male', '']",0.0,naturalistic,['usa'],23.0,23.0
442,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1530,english443,male,"['colorado,', 'usa']",english,"['french', 'spanish', '']","['31,', 'male', '']",0.0,naturalistic,['usa'],31.0,31.0
443,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1531,english444,male,"['alabama,', 'usa']",english,"['spanish', '']","['24,', 'male', '']",0.0,naturalistic,['usa'],24.0,24.0
444,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1532,english445,male,"['california,', 'usa']",english,"['mandarin', '']","['60,', 'male', '']",0.0,naturalistic,['usa'],59.0,60.0
445,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1533,english446,female,"['minnesota,', 'usa']",english,['none'],"['23,', 'female', '']",0.0,naturalistic,['usa'],23.0,23.0
446,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1534,english447,male,"['connecticut,', 'usa']",english,"['french', '']","['21,', 'male', '']",0.0,naturalistic,['usa'],21.0,21.0
447,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1536,english448,male,"['scotland,', 'uk']",english,"['german', '']","['20,', 'male', '']",0.0,naturalistic,['uk'],20.0,20.0
448,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1538,english449,male,"['vermont,', 'usa']",english,['none'],"['27,', 'male', '']",0.0,naturalistic,['usa'],27.0,27.0
449,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1544,english450,male,"['windsor,', 'uk']",english,"['french', 'german', '']","['26,', 'male', '']",0.0,naturalistic,['uk'],26.0,26.0
450,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1546,english451,male,"['georgia,', 'usa']",english,"['russian', '']","['44,', 'male', '']",0.0,naturalistic,['usa'],44.0,44.0
451,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1547,english452,male,"['newcastle,', 'australia']",english,['none'],"['24,', 'male', '']",0.0,naturalistic,['australia'],24.0,24.0
452,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1548,english453,female,"['illinois,', 'usa']",english,"['french', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,21.0
453,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1550,english454,female,"['carolina,', 'usa']",english,"['spanish', '']","['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,19.0
454,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1552,english455,female,"['dc,', 'usa']",english,"['spanish', '']","['29,', 'female', '']",0.0,naturalistic,['usa'],29.0,29.0
455,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1554,english456,female,"['leyland,', 'uk']",english,['none'],"['37,', 'female', '']",0.0,naturalistic,['uk'],37.0,37.0
456,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1555,english457,male,"['york,', 'usa']",english,['none'],"['43,', 'male', '']",0.0,naturalistic,['usa'],40.0,43.0
457,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1559,english458,female,"['nevada,', 'usa']",english,"['japanese', '']","['22,', 'female', '']",0.0,naturalistic,['usa'],22.0,22.0
458,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1560,english459,male,"['carolina,', 'usa']",english,"['french', 'german', '']","['19,', 'male', '']",0.0,naturalistic,['usa'],19.0,19.0
459,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1561,english460,female,"['england,', 'uk']",english,"['german', '']","['19,', 'female', '']",0.0,naturalistic,['uk'],19.0,19.0
460,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1563,english461,female,"['york,', 'usa']",english,['none'],"['44,', 'female', '']",0.0,naturalistic,['usa'],44.0,44.0
461,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1564,english462,male,"['kentucky,', 'usa']",english,"['german', '']","['20,', 'male', '']",0.0,naturalistic,['usa'],20.0,20.0
462,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1571,english463,female,"['york,', 'usa']",english,"['french', 'spanish', '']","['53,', 'female', '']",0.0,naturalistic,['usa'],53.0,53.0
463,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1618,english464,male,"['ontario,', 'canada']",english,"['german', 'french', '']","['27,', 'male', '']",0.0,naturalistic,['canada'],24.0,27.0
464,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1635,english465,male,"['buckinghamshire,', 'uk']",english,"['french', 'spanish', 'mandarin', '']","['20,', 'male', '']",0.0,naturalistic,['uk'],19.0,20.0
465,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1637,english466,male,"['maine,', 'usa']",english,['none'],"['18,', 'male', '']",0.0,naturalistic,['usa'],18.0,18.0
466,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1639,english467,male,"['pozzuoli,', 'italy']",english,['none'],"['23,', 'male', '']",1.0,naturalistic,['usa'],18.0,23.0
467,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1640,english468,male,"['carolina,', 'usa']",english,"['german', 'greek,', 'ancient', '']","['30,', 'male', '']",0.0,naturalistic,['usa'],30.0,30.0
468,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1641,english469,male,"['tennessee,', 'usa']",english,"['japanese', '']","['22,', 'male', '']",0.0,naturalistic,['usa'],21.0,22.0
469,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1642,english470,male,"['buzzard,', 'uk']",english,"['french', 'japanese', '']","['21,', 'male', '']",0.0,naturalistic,['uk'],20.0,21.0
